"Sensor ID","PylumID","GUID","FQDN","Machine name","Internal IP address","External IP address","Site","Site ID","Anti-Ransomware mode","App Control mode","Isolated","Last seen","Last pylumID message update time","Sensor status","Service status","Last status action","Archived or unarchived comment","Sensor archived by user","Server name","Server ID","Server ip","OS","OS version","Data collection","Sensor version","Console version","First seen","Uptime","CPU usage","Memory usage","Outdated","Signatures mode state","Signature mode origin","PowerShell mode","Remote Shell Status","Anti-Malware mode","Anti-Malware mode origin","Last full scan","Last quick scan","Organization","Proxy address","Last prevention error","Last exit reason","Actions in progress","Pending actions","Last upgrade result","Department","Location","Critical Asset","Device Type","Custom Tags","AI detect mode","AI detect mode origin","AI prevent mode","AI prevent mode origin","Document protection status","Document protection mode","Assigned Policy","Policy ID","Policy Last Update","Compliance","Device control","Firewall control","Exploit protection mode","Signatures DB version","Last signatures update","Organizational unit","Group name","Serial number","Device model","Group assignment","BEP mode","VPP mode","Variant file prevention mode","Unique sensor key"
"6447fccee4b015ef0216322e:PYLUMCLIENT_THAILAND-LIFE_HW-GM0PM90C_4CB04A7F67CC","PYLUMCLIENT_THAILAND-LIFE_HW-GM0PM90C_4CB04A7F67CC","'-619952704.1198775089551518743","hw-gm0pm90c.krungthai-axa.co.th","hw-gm0pm90c","10.22.173.213","171.18.132.35","Primary","25593978","Prevent","Enabled","false","2025-01-14 13:30:49.000","2025-01-14 13:28:18.000","Stale","Down","None","","","entityfusion-61-t","6447fccee4b015ef0216322e","10.147.10.188","Windows","Windows 11","Advanced","23.1.308.1","","2024-10-29 04:25:29.000","D0 02:58:03.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand-Life","10.22.231.41","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Thailand Testing (WKS-PRP-Disabled VFP-Disabled New-2024 features)","482b1a59-7ce3-4f87-bab1-190970554f37","2025-01-14 10:32:17.000","true","Disabled","Disabled","Cautious","","","","Thailand-Life","GM0PM90C","Intel(R) Core(TM) Ultra 5 135U","Dynamic","Detect","Detect","Disabled","ebb3149a-ff2b-4fcd-9e2a-406e38072754"
"6447fbdee4b015ef02163225:PYLUMCLIENT_THAILAND-LIFE_HW-GM0PM90K_4CB04AA282C5","PYLUMCLIENT_THAILAND-LIFE_HW-GM0PM90K_4CB04AA282C5","'-433312963.1198775089551518743","hw-gm0pm90k.krungthai-axa.co.th","hw-gm0pm90k","10.22.83.116","171.18.132.35","Primary","25593978","Prevent","Enabled","false","2024-12-27 07:45:20.000","2024-12-27 07:42:36.000","Stale","Down","None","","","entityfusion-55-t","6447fbdee4b015ef02163225","10.147.10.177","Windows","Windows 11","Advanced","23.1.308.1","","2024-11-27 09:45:38.000","D1 03:46:09.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand-Life","10.22.231.41","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Thailand Testing (WKS-PRP-Disabled VFP-Disabled New-2024 features)","482b1a59-7ce3-4f87-bab1-190970554f37","2024-12-13 06:08:31.000","true","Disabled","Disabled","Cautious","","","","Thailand-Life","GM0PM90K","Intel(R) Core(TM) Ultra 5 135U","Dynamic","Detect","Detect","Disabled","ebb3149a-ff2b-4fcd-9e2a-406e38072754"
"6447fccee4b015ef0216322e:PYLUMCLIENT_THAILAND-LIFE_HW-GM0R7T09_482AE3994615","PYLUMCLIENT_THAILAND-LIFE_HW-GM0R7T09_482AE3994615","393281755.1198775089551518743","hw-gm0r7t09.krungthai-axa.co.th","hw-gm0r7t09","10.22.167.111","171.18.132.35","Primary","25593978","Prevent","Enabled","false","2024-12-24 08:21:48.000","2024-12-24 08:18:58.000","Stale","Down","None","","","entityfusion-61-t","6447fccee4b015ef0216322e","10.147.10.188","Windows","Windows 11","Advanced","23.1.308.1","","2024-12-12 02:53:46.000","D4 04:43:55.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand-Life","10.22.231.41","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Thailand Testing (WKS-PRP-Disabled VFP-Disabled New-2024 features)","482b1a59-7ce3-4f87-bab1-190970554f37","2024-12-23 07:57:08.000","false","Disabled","Disabled","Cautious","","","","Thailand-Life","GM0R7T09","Intel(R) Core(TM) Ultra 7 165U","Dynamic","Detect","Disabled","Disabled","ebb3149a-ff2b-4fcd-9e2a-406e38072754"
"60b413a9e4b09ad79db094df:PYLUMCLIENT_AXA GOBO_HWLQZ53_7478270A74B0","PYLUMCLIENT_AXA GOBO_HWLQZ53_7478270A74B0","'-1640418419.1198775089551518743","hwlqz53.axa-bs.intraxa","hwlqz53","192.168.1.8","223.185.131.36","Primary","25593978","Prevent","Enabled","false","2025-01-15 10:52:21.000","2025-01-15 10:47:16.000","Stale","Down","None","","","entityfusion-10-t","60b413a9e4b09ad79db094df","10.147.6.251","Windows","Windows 10","Advanced","23.1.308.1","","2023-10-27 15:50:05.000","D5 02:59:30.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA BS","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-10 06:28:54.000","true","Disabled","Disabled","Cautious","","","MFAR, Laptops, PC","AXA BS","HWLQZ53","Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz","Dynamic","Detect","Detect","Disabled","565883b0-601a-43bc-9307-4621849df484"
"6447fa2be4b015ef02163219:PYLUMCLIENT_THAILAND-LIFE_HW-PF4LJQL0_606D3C4BB560","PYLUMCLIENT_THAILAND-LIFE_HW-PF4LJQL0_606D3C4BB560","'-655300311.1198775089551518743","hw-pf4ljql0.krungthai-axa.co.th","hw-pf4ljql0","10.22.173.55","171.18.132.35","Primary","25593978","Prevent","Enabled","false","2025-01-08 09:55:52.000","2025-01-08 09:53:46.000","Stale","Down","None","","","entityfusion-46-t","6447fa2be4b015ef02163219","10.147.7.204","Windows","Windows 11","Advanced","23.1.308.1","","2024-04-10 05:48:03.000","D0 00:51:07.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand-Life","10.22.231.41","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Thailand Testing (WKS-PRP-Disabled VFP-Disabled New-2024 features)","482b1a59-7ce3-4f87-bab1-190970554f37","2025-01-08 09:04:43.000","false","Disabled","Disabled","Cautious","","","Production, KAL Computers, Workstations, Managed Objects","Thailand-Life","PF4LJQL0","13th Gen Intel(R) Core(TM) i7-1370P","Dynamic","Detect","Disabled","Disabled","3417a5ca-a215-4e8c-98e3-44450a80fdca"
"646b89c7e4b03a4edebac88d:PYLUMCLIENT_THAILAND - GI_HY-PANIKARN_64006A626CCA","PYLUMCLIENT_THAILAND - GI_HY-PANIKARN_64006A626CCA","'-2083944542.1198775089551518743","hy-panikarn.bkk.dom.co.th","hy-panikarn","10.16.9.8","112.121.130.162","Primary","25593978","Prevent","Enabled","false","2024-12-25 04:11:42.000","2024-12-25 04:09:23.000","Stale","Down","None","","","entityfusion-85-t","646b89c7e4b03a4edebac88d","10.147.7.102","Windows","Windows 10","Advanced","23.1.308.1","","2023-09-14 08:35:40.000","D6 16:43:59.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand - GI","10.16.8.80","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-12-24 16:09:56.000","true","Disabled","Disabled","Cautious","","","BR, Computers, User2","Thailand GI","80J1V72","Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz","Dynamic","Detect","Detect","Disabled","1bb3b51d-5914-4cff-b539-79b8a06bc627"
"6447fc09e4b015ef02163227:PYLUMCLIENT_THAILAND - GI_HY-PUNNAGUN_3417EBE100AD","PYLUMCLIENT_THAILAND - GI_HY-PUNNAGUN_3417EBE100AD","'-1621592549.1198775089551518743","hy-punnagun.bkk.dom.co.th","hy-punnagun","10.16.9.31","112.121.130.162","Primary","25593978","Prevent","Enabled","false","2024-12-26 02:29:37.000","2024-12-26 02:24:07.000","Stale","Down","None","","","entityfusion-56-t","6447fc09e4b015ef02163227","10.147.10.182","Windows","Windows 10","Advanced","23.1.308.1","","2023-05-19 04:45:01.000","D3 00:48:48.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Thailand - GI","10.16.8.80","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-12-23 01:37:22.000","true","Disabled","Disabled","Cautious","","","BR, Computers, User2","Thailand GI","B1F7R42","Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz","Dynamic","Detect","Detect","Disabled","f5dc836a-6a93-4f4d-8136-e16f1b000d92"
"6447fa51e4b015ef0216321a:PYLUMCLIENT_ENTITYFUSION_IBRAHIMELSH_E86A64479C38","PYLUMCLIENT_ENTITYFUSION_IBRAHIMELSH_E86A64479C38","1706224392.1198775089551518743","ibrahimelsh.axa-egypt.intraxa","ibrahimelsh","10.207.212.241","185.212.107.27","Primary","25593978","Prevent","Enabled","false","2025-01-16 13:35:43.000","2025-01-16 13:33:41.000","Stale","Down","None","","","entityfusion-47-t","6447fa51e4b015ef0216321a","10.147.7.49","Windows","Windows 11","Advanced","23.1.308.1","","2025-01-09 11:20:37.000","D0 00:04:04.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Egypt","","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_EGY_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","69415e1e-6fc5-48a5-94c4-8dd5795575e2","2025-01-09 11:25:52.000","false","Disabled","Disabled","Cautious","","","Stagging, AXA Life Organization","Egypt","PF1GBW79","Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz","Manual","Detect","Disabled","Disabled","12b12a98-29d8-43b9-ab80-4cb2f8fda078"
"6447fc2ce4b015ef02163228:PYLUMCLIENT_ENTITYFUSION_ID-AFI-1SL7M63_CC483A523690","PYLUMCLIENT_ENTITYFUSION_ID-AFI-1SL7M63_CC483A523690","938919233.1198775089551518743","id-afi-1sl7m63.axa-id.intraxa","id-afi-1sl7m63","10.48.35.175","103.67.176.2","Primary","25593978","Prevent","Enabled","false","2025-01-14 11:04:56.000","2025-01-14 11:02:09.000","Stale","Down","None","","","entityfusion-57-t","6447fc2ce4b015ef02163228","10.147.10.197","Windows","Windows 10","Advanced","23.1.308.1","","2023-10-18 01:08:05.000","D33 03:53:13.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","PT AXA Financial Indonesia","10.47.143.167","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-10 01:53:29.000","true","Disabled","Disabled","Cautious","","","AFI, AXA_Tower, Laptop, Workstation","PT AXA Financial Indonesia","1SL7M63","Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz","Manual","Detect","Detect","Disabled","a3110a64-8a48-45cb-8b4a-be2f756eb358"
"641dce6ce4b022331ffdd290:PYLUMCLIENT_PT AXA FINANCIAL INDONESIA_ID-AFI-2XQP3T3_00E04C360966","PYLUMCLIENT_PT AXA FINANCIAL INDONESIA_ID-AFI-2XQP3T3_00E04C360966","'-683699331.1198775089551518743","id-afi-2xqp3t3.axa-id.intraxa","id-afi-2xqp3t3","10.48.45.14","180.250.87.43","Primary","25593978","Prevent","Enabled","false","2025-01-07 09:02:13.000","2025-01-07 08:56:26.000","Stale","Down","None","","","entityfusion-38-t","641dce6ce4b022331ffdd290","10.147.7.50","Windows","Windows 10","Advanced","21.2.232.0","","2025-01-07 02:16:15.000","D0 05:45:22.000","0.0","0","true","Disabled","","Enabled","Disabled","Enabled","","Not performed","Not performed","PT AXA Financial Indonesia","","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Default","726a0d14-06d0-4d0f-b84b-7aa0e1faa8de","2025-01-07 02:22:13.000","false","Disabled","Disabled","Cautious","","","AFI, AXA_Tower, Laptop, Workstation","PT AXA Financial Indonesia","2XQP3T3","12th Gen Intel(R) Core(TM) i5-1245U","Dynamic","","","",""
"60b412e9e4b09ad79db094d8:PYLUMCLIENT_PT AXA FINANCIAL INDONESIA_ID-AFI-4T10QQ2_106530ED6BB5","PYLUMCLIENT_PT AXA FINANCIAL INDONESIA_ID-AFI-4T10QQ2_106530ED6BB5","2133573073.1198775089551518743","id-afi-4t10qq2.axa-id.intraxa","id-afi-4t10qq2","10.48.35.58","103.67.176.2","Primary","25593978","Prevent","Enabled","false","2025-01-16 10:57:22.000","2025-01-16 10:55:20.000","Stale","Down","None","","","entityfusion-25-t","60b412e9e4b09ad79db094d8","10.147.10.200","Windows","Windows 10","Advanced","23.1.308.1","","2023-10-25 07:55:23.000","D0 09:09:10.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","PT AXA Financial Indonesia","10.47.143.167","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-16 02:58:19.000","true","Disabled","Disabled","Cautious","","","AFI, AXA_Tower, Laptop, Workstation","PT AXA Financial Indonesia","4T10QQ2","Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz","Manual","Detect","Detect","Disabled","8b1ff4f7-60c4-45fd-9ba9-d8cd7a5b5ebf"
"641dce7ee4b022331ffdd291:PYLUMCLIENT_ENTITYFUSION_ID-AFI-73J1WV2_6C2B59D0FCA2","PYLUMCLIENT_ENTITYFUSION_ID-AFI-73J1WV2_6C2B59D0FCA2","'-1193959323.1198775089551518743","id-afi-73j1wv2.axa-id.intraxa","id-afi-73j1wv2","10.48.104.166","103.67.176.2","Primary","25593978","Prevent","Enabled","false","2025-01-15 06:33:58.000","2025-01-15 06:27:15.000","Stale","Down","None","","","entityfusion-39-t","641dce7ee4b022331ffdd291","10.147.8.17","Windows","Windows 10","Advanced","23.1.308.1","","2024-05-16 04:17:10.000","D0 02:03:43.000","0.0","0","false","Disabled","","Enabled","Disabled","Enabled","","Not performed","Not performed","PT AXA Financial Indonesia","10.47.143.167","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-15 04:27:53.000","true","Disabled","Disabled","Cautious","","","AFI, Desktop, Disabled Computers, Workstation","PT AXA Financial Indonesia","73J1WV2","Intel(R) Pentium(R) Gold G5400 CPU @ 3.70GHz","Dynamic","Detect","Detect","Disabled","373485ff-7d01-4d40-bfea-92db4c32de5c"
"646b879fe4b03a4edebac87e:PYLUMCLIENT_ENTITYFUSION_ID-AFI-HLBQ6Z2_E454E8699873","PYLUMCLIENT_ENTITYFUSION_ID-AFI-HLBQ6Z2_E454E8699873","1177941251.1198775089551518743","id-afi-hlbq6z2.axa-id.intraxa","id-afi-hlbq6z2","10.48.104.123","103.67.176.2","Primary","25593978","Disabled","Enabled","false","2025-01-17 07:31:36.000","2025-01-17 07:30:50.000","Stale","Down","None","","","entityfusion-75-t","646b879fe4b03a4edebac87e","10.147.10.190","Windows","Windows 10","Advanced","21.2.237.0","","2024-03-15 04:41:54.000","D0 00:35:15.000","0.0","0","true","Disabled","","Enabled","Disabled","Enabled","","Not performed","Not performed","entityfusion","proxyid.axa-id.intraxa","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Default","726a0d14-06d0-4d0f-b84b-7aa0e1faa8de","2025-01-17 06:47:32.000","false","Disabled","Disabled","Cautious","","","Laptop, Workstation","PT AXA Financial Indonesia","HLBQ6Z2","Intel(R) Pentium(R) Gold G5400 CPU @ 3.70GHz","Manual","","","",""
"646b8b14e4b03a4edebac896:PYLUMCLIENT_ENTITYFUSION_ID-AMI-8PGZHW2_A4BB6D0F51CC","PYLUMCLIENT_ENTITYFUSION_ID-AMI-8PGZHW2_A4BB6D0F51CC","1532902764.1198775089551518743","id-ami-8pgzhw2.axa-id.intraxa","id-ami-8pgzhw2","10.48.111.41","180.250.87.43","Primary","25593978","Prevent","Enabled","false","2025-01-16 09:33:19.000","2025-01-16 09:14:25.000","Stale","Down","None","","","entityfusion-91-t","646b8b14e4b03a4edebac896","10.147.7.91","Windows","Windows 10","Advanced","23.1.308.1","","2023-06-05 07:53:11.000","D0 05:04:29.000","0.0","0","false","Disabled","","Enabled","Disabled","Enabled","","Not performed","Not performed","PT AXA Investment Managers Select Indonesia","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-16 03:47:47.000","true","Disabled","Disabled","Cautious","","","AAMI, AXA_Tower, Laptop, Workstation","PT AXA Investment Managers Select Indonesia","8PGZHW2","Intel(R) Core(TM) i5-10210U CPU @ 1.60GHz","Manual","Detect","Detect","Disabled","cb1284b8-ae69-4b93-a9f8-da45727ece86"
"60b411a3e4b09ad79db094d3:PYLUMCLIENT_PT AXA GROUP OPERATIONS INDONESIA_ID-ATS-HNH39Y2_98E7439653E6","PYLUMCLIENT_PT AXA GROUP OPERATIONS INDONESIA_ID-ATS-HNH39Y2_98E7439653E6","2055471548.1198775089551518743","id-ats-hnh39y2.axa-id.intraxa","id-ats-hnh39y2","192.168.100.5","161.142.153.147","Primary","25593978","Prevent","Enabled","false","2025-01-17 17:48:14.000","2025-01-17 17:43:03.000","Stale","Down","None","","","entityfusion-3-t","60b411a3e4b09ad79db094d3","10.147.9.0","Windows","Windows 10","Advanced","21.2.232.0","","2023-04-28 02:02:06.000","D0 00:43:05.000","0.0","0","true","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","entityfusion","","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Default","726a0d14-06d0-4d0f-b84b-7aa0e1faa8de","2025-01-17 17:02:03.000","true","Disabled","Disabled","Cautious","","","ATSID, AXA_Tower, Laptop, Workstation","PT AXA Group Operations Indonesia","HNH39Y2","Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz","Manual","","","",""
"6447fa51e4b015ef0216321a:PYLUMCLIENT_AXA AFRICA HEALTH_IDH-NUR-02_7C8AE1A8DE20","PYLUMCLIENT_AXA AFRICA HEALTH_IDH-NUR-02_7C8AE1A8DE20","1676969772.1198775089551518743","idh-nur-02.aoh.intraxa","idh-nur-02","10.207.175.139","185.212.107.27","Primary","25593978","Prevent","Enabled","false","2025-01-14 19:30:20.000","2025-01-14 19:28:12.000","Stale","Down","None","","","entityfusion-47-t","6447fa51e4b015ef0216321a","10.147.7.49","Windows","Windows 10","Advanced","23.1.308.1","","2024-09-09 09:48:22.000","D0 06:47:20.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","AXA Africa Health","","","Stop request received from pylum","0","null","None","","","","","","Moderate","","Cautious","","Disabled","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-14 14:57:18.000","false","Disabled","Disabled","Cautious","","","","AXA Africa Health","MP23Y9D7","11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz","Dynamic","Detect","Disabled","Disabled","8b240a6e-ef21-41f7-b9fb-edca38f38ec0"
"61ecffb8e4b01e23fd874db6:PYLUMCLIENT_INDONESIA - AMFS_ID-MFS-2NP6Q73_7478270FDE1F","PYLUMCLIENT_INDONESIA - AMFS_ID-MFS-2NP6Q73_7478270FDE1F","1747663161.1198775089551518743","id-mfs-2np6q73.axa-id.intraxa","id-mfs-2np6q73","10.48.35.235","103.67.176.2","Primary","25593978","Prevent","Enabled","false","2025-01-14 07:39:16.000","2025-01-14 07:36:41.000","Stale","Down","None","","","entityfusion-29-t","61ecffb8e4b01e23fd874db6","10.147.9.4","Windows","Windows 10","Advanced","23.1.308.1","","2023-10-29 17:00:08.000","D0 16:08:40.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Indonesia - AMFS","10.47.143.167","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2025-01-09 11:13:07.000","true","Disabled","Disabled","Cautious","","","AMFS, AXA_Tower, Laptop, Workstation","Indonesia - AMFS","2NP6Q73","Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz","Manual","Detect","Detect","Disabled","cb43b568-2676-4ece-a160-d4d5d1d74a84"
"61ecffb8e4b01e23fd874db6:PYLUMCLIENT_ENTITYFUSION_ID-MFS-2PDNFK3_A02919602889","PYLUMCLIENT_ENTITYFUSION_ID-MFS-2PDNFK3_A02919602889","706180453.1198775089551518743","id-mfs-2pdnfk3.axa-id.intraxa","id-mfs-2pdnfk3","10.47.66.44","103.67.176.2","Primary","25593978","Prevent","Enabled","false","2024-12-20 11:30:56.000","2024-12-20 11:28:17.000","Stale","Down","None","","","entityfusion-29-t","61ecffb8e4b01e23fd874db6","10.147.9.4","Windows","Windows 10","Advanced","23.1.308.1","","2023-10-30 03:34:15.000","D1 07:36:53.000","0.0","0","false","Disabled","","Enabled","Enabled","Enabled","","Not performed","Not performed","Indonesia - AMFS","10.47.143.167","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-12-20 10:54:38.000","true","Disabled","Disabled","Cautious","","","AMFS, AXA_Tower, Laptop, Workstation","Indonesia - AMFS","2PDNFK3","11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz","Manual","Detect","Detect","Disabled","e1131dd7-4a33-48a3-b78f-a3b393f0c586"
"641dce2ce4b022331ffdd28d:PYLUMCLIENT_ENTITYFUSION_ID-MFS-3W1Q3T3_CC96E57A6E50","PYLUMCLIENT_ENTITYFUSION_ID-MFS-3W1Q3T3_CC96E57A6E50","'-815636051.1198775089551518743","id-mfs-3w1q3t3.axa-id.intraxa","id-mfs-3w1q3t3","192.168.1.10","103.141.47.88","Primary","25593978","Prevent","Enabled","false","2024-12-26 23:52:24.000","2024-12-26 23:46:56.000","Stale","Down","None","","","entityfusion-36-t","641dce2ce4b022331ffdd28d","10.147.7.79","Windows","Windows 10","Advanced","23.1.308.1","","2023-03-25 08:32:58.000","D12 21:56:04.000","0.0","0","false","Disabled","","Enabled","Disabled","Enabled","","Not performed","Not performed","Indonesia - AMFS","","","Stop request received from pylum","0","null","None","","","","","","Cautious","","Cautious","","Detect","Cautious","POL_ALL_ADV_2.1_Default (WKS-PRP-Enabled VFP-Disabled New-2024 features)","13294363-ec92-4210-a65a-f89a2f1ca195","2024-12-20 13:02:56.000","true","Disabled","Disabled","Cautious","","","AMFS, AXA_Tower, Laptop, Workstation","Indonesia - AMFS","3W1Q3T3","12th Gen Intel(R) Core(TM) i5-1245U","Manual","Detect","Detect","Disabled","89faab1e-cbe9-4979-80ad-6aa53e016b00"
